# x_m,y_m,w_tr_right_m,w_tr_left_m
7476.973567,7133.445530,69.838,70.162
7458.196951,7149.937613,69.836,70.164
7439.420319,7166.429678,69.833,70.167
7420.643671,7182.921725,69.831,70.169
7401.867010,7199.413757,69.829,70.171
7383.090335,7215.905774,69.826,70.174
7364.313649,7232.397778,69.824,70.176
7345.536953,7248.889771,69.821,70.179
7326.760248,7265.381755,69.819,70.181
7307.983535,7281.873730,69.817,70.183
7289.206815,7298.365699,69.814,70.186
7270.430089,7314.857662,69.812,70.188
7251.653360,7331.349622,69.809,70.191
7232.876627,7347.841580,69.807,70.193
7214.099892,7364.333537,69.805,70.195
7195.323156,7380.825495,69.802,70.198
7176.546421,7397.317456,69.800,70.200
7157.769687,7413.809420,69.797,70.203
7138.992957,7430.301391,69.795,70.205
7120.216230,7446.793368,69.793,70.207
7101.439508,7463.285354,69.790,70.210
7082.662794,7479.777350,69.788,70.212
7063.886086,7496.269358,69.785,70.215
7045.109388,7512.761380,69.783,70.217
7026.332699,7529.253415,69.780,70.220
7007.556022,7545.745468,69.778,70.222
6988.779358,7562.237538,69.776,70.224
6970.002707,7578.729627,69.773,70.227
6951.226070,7595.221737,69.771,70.229
6932.449450,7611.713870,69.768,70.232
6913.672847,7628.206026,69.766,70.234
6894.896263,7644.698208,69.764,70.236
6876.119698,7661.190417,69.761,70.239
6857.343154,7677.682655,69.759,70.241
6838.566632,7694.174923,69.756,70.244
6819.790133,7710.667222,69.754,70.246
6801.013659,7727.159554,69.752,70.248
6782.237210,7743.651920,69.749,70.251
6763.460785,7760.144319,69.747,70.253
6744.684384,7776.636750,69.744,70.256
6725.908006,7793.129211,69.742,70.258
6707.131649,7809.621701,69.740,70.260
6688.355312,7826.114219,69.737,70.263
6669.578996,7842.606763,69.735,70.265
6650.802698,7859.099331,69.732,70.268
6632.026417,7875.591923,69.730,70.270
6613.250154,7892.084537,69.728,70.272
6594.473906,7908.577172,69.725,70.275
6575.697674,7925.069826,69.723,70.277
6556.921455,7941.562499,69.720,70.280
6538.145249,7958.055187,69.718,70.282
6519.369055,7974.547892,69.716,70.284
6500.592872,7991.040610,69.713,70.287
6481.816700,8007.533340,69.711,70.289
6463.040536,8024.026082,69.708,70.292
6444.264381,8040.518834,69.706,70.294
6425.488233,8057.011594,69.704,70.296
6406.712091,8073.504362,69.701,70.299
6387.935954,8089.997135,69.699,70.301
6369.159822,8106.489912,69.696,70.304
6350.383693,8122.982693,69.694,70.306
6331.607567,8139.475475,69.691,70.309
6312.831442,8155.968258,69.689,70.311
6294.055317,8172.461040,69.687,70.313
6275.279193,8188.953819,69.684,70.316
6256.503066,8205.446595,69.682,70.318
6237.726938,8221.939365,69.679,70.321
6218.950806,8238.432129,69.677,70.323
6200.174670,8254.924885,69.675,70.325
6181.398528,8271.417632,69.672,70.328
6162.622381,8287.910368,69.670,70.330
6143.846226,8304.403093,69.667,70.333
6125.070064,8320.895804,69.665,70.335
6106.293892,8337.388501,69.663,70.337
6087.517710,8353.881181,69.660,70.340
6068.741517,8370.373845,69.658,70.342
6049.965312,8386.866489,69.655,70.345
6031.189095,8403.359114,69.653,70.347
6012.412863,8419.851717,69.651,70.349
5993.636617,8436.344297,69.648,70.352
5974.860355,8452.836854,69.646,70.354
5956.084076,8469.329384,69.643,70.357
5937.307780,8485.821888,69.641,70.359
5918.531465,8502.314364,69.639,70.361
5899.755131,8518.806810,69.636,70.364
5880.978775,8535.299225,69.634,70.366
5862.202399,8551.791608,69.631,70.369
5843.426000,8568.283957,69.629,70.371
5824.649577,8584.776271,69.627,70.373
5805.873131,8601.268549,69.624,70.376
5787.096658,8617.760789,69.622,70.378
5768.320160,8634.252989,69.619,70.381
5749.543634,8650.745150,69.617,70.383
5730.767080,8667.237268,69.615,70.385
5711.990497,8683.729344,69.612,70.388
5693.213884,8700.221375,69.610,70.390
5674.437240,8716.713360,69.607,70.393
5655.660564,8733.205297,69.605,70.395
5636.883855,8749.697186,69.602,70.398
5618.107111,8766.189026,69.600,70.400
5599.330333,8782.680813,69.598,70.402
5580.553519,8799.172548,69.595,70.405
5561.776669,8815.664229,69.593,70.407
5542.999780,8832.155855,69.590,70.410
5524.222853,8848.647424,69.588,70.412
5505.445886,8865.138935,69.586,70.414
5486.668878,8881.630386,69.583,70.417
5467.891829,8898.121776,69.581,70.419
5449.114738,8914.613104,69.578,70.422
5430.337603,8931.104370,69.576,70.424
5411.560432,8947.595582,69.574,70.426
5392.783234,8964.086758,69.571,70.429
5374.006021,8980.577912,69.569,70.431
5355.228803,8997.069062,69.566,70.434
5336.451591,9013.560224,69.564,70.436
5317.674394,9030.051413,69.562,70.438
5298.897224,9046.542645,69.559,70.441
5280.120091,9063.033937,69.557,70.443
5261.343006,9079.525306,69.554,70.446
5242.565978,9096.016766,69.552,70.448
5223.789020,9112.508334,69.550,70.450
5205.012140,9129.000027,69.547,70.453
5186.235351,9145.491860,69.545,70.455
5167.458661,9161.983849,69.542,70.458
5148.682083,9178.476011,69.540,70.460
5129.905625,9194.968362,69.538,70.462
5111.129300,9211.460918,69.535,70.465
5092.353117,9227.953694,69.533,70.467
5073.577087,9244.446708,69.530,70.470
5054.801220,9260.939975,69.528,70.472
5036.025528,9277.433511,69.526,70.474
5017.250020,9293.927333,69.523,70.477
4998.474707,9310.421456,69.521,70.479
4979.699599,9326.915897,69.518,70.482
4960.924708,9343.410672,69.516,70.484
4942.150043,9359.905796,69.513,70.487
4923.375616,9376.401287,69.511,70.489
4904.601436,9392.897160,69.509,70.491
4885.827515,9409.393431,69.506,70.494
4867.053862,9425.890116,69.504,70.496
4848.280489,9442.387232,69.501,70.499
4829.507405,9458.884795,69.499,70.501
4810.734622,9475.382820,69.497,70.503
4791.962150,9491.881324,69.494,70.506
4773.189999,9508.380324,69.492,70.508
4754.418167,9524.879813,69.489,70.511
4735.646273,9541.379221,69.487,70.513
4716.873528,9557.877357,69.485,70.515
4698.099122,9574.373000,69.482,70.518
4679.322244,9590.864928,69.480,70.520
4660.542084,9607.351920,69.477,70.523
4641.757830,9623.832752,69.475,70.525
4622.968673,9640.306205,69.473,70.527
4604.173802,9656.771056,69.470,70.530
4585.372430,9673.226116,69.468,70.532
4566.566294,9689.673749,69.465,70.535
4547.761860,9706.122970,69.463,70.537
4528.966114,9722.583525,69.461,70.539
4510.186043,9739.065164,69.458,70.542
4491.428634,9755.577634,69.456,70.544
4472.700872,9772.130682,69.453,70.547
4454.009744,9788.734056,69.451,70.549
4435.362236,9805.397504,69.449,70.551
4416.766110,9822.131452,69.449,70.551
4398.314324,9839.021024,69.514,70.486
4380.260918,9856.292569,69.876,70.124
4362.877835,9874.188135,70.187,69.813
4346.437021,9892.949771,70.372,69.628
4331.220534,9912.805605,69.737,70.263
4317.631648,9933.816909,69.391,70.609
4306.153618,9955.934858,69.425,70.575
4297.271115,9979.108677,69.398,70.602
4291.462936,10003.285713,69.723,70.277
4288.546803,10028.201465,70.205,69.795
4287.331606,10053.285157,69.672,70.328
4287.341991,10078.277418,69.334,70.666
4288.375068,10103.170714,69.535,70.465
4290.261180,10128.024587,69.800,70.200
4292.793132,10152.865308,70.130,69.870
4295.738751,10177.696964,70.269,69.731
4298.865412,10202.523242,70.257,69.743
4301.941383,10227.347812,70.245,69.755
4304.838010,10252.172683,70.234,69.766
4307.624496,10276.996672,70.222,69.778
4310.392450,10301.818234,70.210,69.790
4313.233484,10326.635823,70.198,69.802
4316.226437,10351.448491,70.186,69.814
4319.293889,10376.262614,70.174,69.826
4322.253764,10401.089465,70.162,69.838
4324.922061,10425.940412,70.150,69.850
4327.114789,10450.826821,70.192,69.808
4328.706174,10475.755485,70.242,69.758
4329.770366,10500.717502,70.257,69.743
4330.424393,10525.700599,70.269,69.731
4330.785283,10550.692507,70.330,69.670
4330.963842,10575.681173,70.443,69.557
4330.887072,10600.660944,70.556,69.444
4330.273122,10625.633397,70.669,69.331
4328.938124,10650.590390,70.634,69.366
4326.911523,10675.504062,70.447,69.553
4324.239645,10700.348171,70.260,69.740
4320.942000,10725.109955,70.250,69.750
4317.032296,10749.779573,70.296,69.704
4312.524238,10774.347185,70.342,69.658
4307.431534,10798.802947,70.261,69.739
4301.767891,10823.137019,70.181,69.819
4295.547016,10847.339558,70.366,69.634
4288.782616,10871.400724,70.584,69.416
4281.488397,10895.310673,70.379,69.621
4273.665946,10919.053973,70.121,69.879
4265.274491,10942.595646,69.902,70.098
4256.264010,10965.896444,70.290,69.710
4246.584481,10988.917124,70.677,69.323
4236.191196,11011.621084,70.685,69.315
4225.201262,11034.052335,70.367,69.633
4213.917870,11056.347592,70.048,69.952
4202.474110,11078.560173,70.050,69.950
4190.645406,11100.567885,70.334,69.666
4178.216403,11122.249310,70.619,69.381
4165.152665,11143.558593,70.580,69.420
4151.459615,11164.466527,70.421,69.579
4137.142676,11184.943906,70.242,69.758
4122.207977,11204.962360,70.035,69.965
4106.683432,11224.519363,69.970,70.030
4090.622399,11243.642568,70.265,69.735
4074.079675,11262.361337,70.499,69.501
4057.110055,11280.705033,70.336,69.664
4039.764365,11298.700165,70.112,69.888
4022.067502,11316.354640,69.978,70.022
4004.033960,11333.668895,69.934,70.066
3985.678205,11350.643350,70.170,69.830
3967.014702,11367.278423,70.269,69.731
3948.057916,11383.574532,70.242,69.758
3928.822315,11399.532097,70.214,69.786
3909.322363,11415.151535,70.228,69.772
3889.572526,11430.433266,70.350,69.650
3869.594856,11445.392267,70.472,69.528
3849.461418,11460.139487,70.328,69.672
3829.264522,11474.824730,69.973,70.027
3809.096537,11489.597907,69.644,70.356
3789.050356,11504.609158,69.696,70.304
3769.293480,11520.040720,69.761,70.239
3750.144667,11536.139898,69.885,70.115
3731.940970,11553.161873,69.737,70.263
3715.019445,11571.361824,69.778,70.222
3699.657340,11590.937710,69.955,70.045
3685.733972,11611.706754,69.026,70.974
3672.976934,11633.335378,69.833,70.167
3661.459834,11655.639164,70.398,69.602
3651.667273,11678.611694,69.904,70.096
3643.823959,11702.211114,69.414,70.586
3637.574983,11726.301982,69.313,70.687
3632.494767,11750.737448,69.466,70.534
3628.157733,11775.370659,69.497,70.503
3624.176410,11800.068543,69.528,70.472
3620.418554,11824.790331,69.559,70.441
3616.856742,11849.533158,69.590,70.410
3613.463874,11874.294279,69.621,70.379
3610.212847,11899.070946,69.627,70.373
3607.076559,11923.860413,69.626,70.374
3604.027910,11948.659933,69.624,70.376
3601.039797,11973.466759,69.622,70.378
3598.085119,11998.278144,69.620,70.380
3595.137899,12023.091449,69.619,70.381
3592.187280,12047.905481,69.617,70.383
3589.233225,12072.720083,69.615,70.385
3586.275930,12097.535119,69.613,70.387
3583.315593,12122.350455,69.611,70.389
3580.352410,12147.165954,69.610,70.390
3577.386579,12171.981482,69.608,70.392
3574.418296,12196.796904,69.606,70.394
3571.447758,12221.612084,69.604,70.396
3568.475164,12246.426894,69.602,70.398
3565.500719,12271.241301,69.601,70.399
3562.524637,12296.055342,69.599,70.401
3559.547130,12320.869053,69.597,70.403
3556.568413,12345.682472,69.595,70.405
3553.588698,12370.495636,69.594,70.406
3550.608198,12395.308582,69.592,70.408
3547.627128,12420.121349,69.590,70.410
3544.645699,12444.933973,69.588,70.412
3541.664125,12469.746491,69.586,70.414
3538.682619,12494.558942,69.585,70.415
3535.701395,12519.371362,69.583,70.417
3532.720666,12544.183790,69.581,70.419
3529.740645,12568.996261,69.579,70.421
3526.761545,12593.808815,69.577,70.423
3523.783579,12618.621487,69.576,70.424
3520.806961,12643.434316,69.574,70.426
3517.831903,12668.247338,69.572,70.428
3514.858605,12693.060590,69.570,70.430
3511.887060,12717.874074,69.569,70.431
3508.917110,12742.687772,69.567,70.433
3505.948595,12767.501664,69.565,70.435
3502.981354,12792.315730,69.563,70.437
3500.015226,12817.129951,69.561,70.439
3497.050052,12841.944306,69.560,70.440
3494.085671,12866.758777,69.558,70.442
3491.121921,12891.573343,69.556,70.444
3488.158642,12916.387985,69.554,70.446
3485.195674,12941.202683,69.552,70.448
3482.232855,12966.017418,69.551,70.449
3479.270026,12990.832169,69.549,70.451
3476.307026,13015.646918,69.547,70.453
3473.343694,13040.461643,69.545,70.455
3470.379869,13065.276327,69.543,70.457
3467.415391,13090.090948,69.542,70.458
3464.450099,13114.905488,69.540,70.460
3461.483833,13139.719926,69.538,70.462
3458.516432,13164.534243,69.536,70.464
3455.547735,13189.348419,69.535,70.465
3452.577582,13214.162435,69.533,70.467
3449.605812,13238.976271,69.531,70.469
3446.632265,13263.789907,69.529,70.471
3443.656779,13288.603324,69.527,70.473
3440.679194,13313.416501,69.526,70.474
3437.699351,13338.229419,69.524,70.476
3434.717087,13363.042059,69.522,70.478
3431.732242,13387.854400,69.520,70.480
3428.744656,13412.666424,69.518,70.482
3425.754169,13437.478109,69.517,70.483
3422.760619,13462.289438,69.515,70.485
3419.763846,13487.100389,69.513,70.487
3416.763689,13511.910944,69.511,70.489
3413.759987,13536.721082,69.510,70.490
3410.752581,13561.530784,69.508,70.492
3407.741383,13586.340039,69.506,70.494
3404.729079,13611.149145,69.504,70.496
3401.721910,13635.958799,69.502,70.498
3398.726352,13660.769724,69.501,70.499
3395.748879,13685.582644,69.499,70.501
3392.795966,13710.398281,69.497,70.503
3389.874087,13735.217358,69.495,70.505
3386.989718,13760.040598,69.493,70.507
3384.149331,13784.868725,69.492,70.508
3381.359386,13809.702458,69.490,70.510
3378.622776,13834.542123,69.488,70.512
3375.934478,13859.387158,69.490,70.510
3373.288409,13884.236885,69.492,70.508
3370.678482,13909.090626,69.494,70.506
3368.098611,13933.947702,69.497,70.503
3365.542712,13958.807434,69.499,70.501
3363.004697,13983.669145,69.502,70.498
3360.478483,14008.532154,69.504,70.496
3357.957990,14033.395786,69.507,70.493
3355.438844,14058.259551,69.509,70.491
3352.920485,14083.123388,69.511,70.489
3350.402870,14107.987295,69.514,70.486
3347.885958,14132.851267,69.516,70.484
3345.369708,14157.715301,69.519,70.481
3342.854077,14182.579393,69.521,70.479
3340.339025,14207.443540,69.524,70.476
3337.824509,14232.307737,69.526,70.474
3335.310487,14257.171982,69.528,70.472
3332.796919,14282.036271,69.531,70.469
3330.283762,14306.900600,69.533,70.467
3327.770975,14331.764966,69.536,70.464
3325.258515,14356.629365,69.538,70.462
3322.746342,14381.493794,69.541,70.459
3320.234414,14406.358248,69.543,70.457
3317.722689,14431.222725,69.545,70.455
3315.211125,14456.087220,69.548,70.452
3312.699680,14480.951731,69.550,70.450
3310.188323,14505.816254,69.553,70.447
3307.677043,14530.680789,69.555,70.445
3305.165831,14555.545333,69.558,70.442
3302.654679,14580.409887,69.560,70.440
3300.143580,14605.274448,69.562,70.438
3297.632525,14630.139018,69.565,70.435
3295.121506,14655.003593,69.567,70.433
3292.610516,14679.868174,69.570,70.430
3290.099546,14704.732759,69.572,70.428
3287.588589,14729.597348,69.574,70.426
3285.077636,14754.461939,69.577,70.423
3282.566679,14779.326532,69.579,70.421
3280.055711,14804.191125,69.582,70.418
3277.544723,14829.055718,69.584,70.416
3275.033708,14853.920310,69.587,70.413
3272.522656,14878.784899,69.589,70.411
3270.011562,14903.649485,69.591,70.409
3267.500415,14928.514066,69.594,70.406
3264.989209,14953.378643,69.596,70.404
3262.477935,14978.243213,69.599,70.401
3259.966585,15003.107776,69.601,70.399
3257.455152,15027.972331,69.604,70.396
3254.943627,15052.836877,69.606,70.394
3252.432002,15077.701413,69.608,70.392
3249.920270,15102.565938,69.611,70.389
3247.408422,15127.430450,69.613,70.387
3244.896450,15152.294950,69.616,70.384
3242.384346,15177.159437,69.618,70.382
3239.872103,15202.023908,69.621,70.379
3237.359712,15226.888363,69.623,70.377
3234.847165,15251.752802,69.625,70.375
3232.334454,15276.617223,69.628,70.372
3229.821572,15301.481625,69.630,70.370
3227.308510,15326.346007,69.633,70.367
3224.795260,15351.210369,69.635,70.365
3222.281814,15376.074710,69.638,70.362
3219.768168,15400.939028,69.640,70.360
3217.254326,15425.803324,69.642,70.358
3214.740298,15450.667600,69.645,70.355
3212.226094,15475.531856,69.647,70.353
3209.711723,15500.396094,69.650,70.350
3207.197192,15525.260313,69.652,70.348
3204.682513,15550.124516,69.655,70.345
3202.167694,15574.988703,69.657,70.343
3199.652744,15599.852876,69.659,70.341
3197.137672,15624.717034,69.662,70.338
3194.622488,15649.581180,69.664,70.336
3192.107200,15674.445313,69.667,70.333
3189.591818,15699.309436,69.669,70.331
3187.076351,15724.173549,69.672,70.328
3184.560809,15749.037653,69.674,70.326
3182.045199,15773.901748,69.676,70.324
3179.529532,15798.765837,69.679,70.321
3177.013817,15823.629920,69.681,70.319
3174.498062,15848.493997,69.684,70.316
3171.982277,15873.358070,69.686,70.314
3169.466472,15898.222141,69.688,70.312
3166.950654,15923.086209,69.691,70.309
3164.434834,15947.950275,69.693,70.307
3161.919021,15972.814342,69.696,70.304
3159.403223,15997.678409,69.698,70.302
3156.887450,16022.542478,69.701,70.299
3154.371711,16047.406549,69.703,70.297
3151.856016,16072.270625,69.705,70.295
3149.340373,16097.134704,69.708,70.292
3146.824791,16121.998790,69.710,70.290
3144.309280,16146.862882,69.713,70.287
3141.793849,16171.726981,69.715,70.285
3139.278507,16196.591089,69.718,70.282
3136.763263,16221.455206,69.720,70.280
3134.248127,16246.319334,69.722,70.278
3131.733107,16271.183473,69.725,70.275
3129.218213,16296.047624,69.727,70.273
3126.703453,16320.911789,69.730,70.270
3124.188838,16345.775968,69.732,70.268
3121.674376,16370.640163,69.735,70.265
3119.160076,16395.504374,69.737,70.263
3116.645947,16420.368602,69.739,70.261
3114.131999,16445.232848,69.742,70.258
3111.618241,16470.097113,69.744,70.256
3109.104682,16494.961398,69.747,70.253
3106.591331,16519.825705,69.749,70.251
3104.078198,16544.690033,69.752,70.248
3101.565291,16569.554385,69.754,70.246
3099.052619,16594.418761,69.756,70.244
3096.540192,16619.283161,69.759,70.241
3094.028019,16644.147588,69.761,70.239
3091.516110,16669.012041,69.764,70.236
3089.004472,16693.876523,69.766,70.234
3086.493116,16718.741033,69.769,70.231
3083.982051,16743.605573,69.771,70.229
3081.471285,16768.470144,69.773,70.227
3078.960828,16793.334747,69.776,70.224
3076.450690,16818.199383,69.778,70.222
3073.940878,16843.064052,69.781,70.219
3071.431403,16867.928756,69.783,70.217
3068.922273,16892.793496,69.786,70.214
3066.413498,16917.658272,69.788,70.212
3063.905088,16942.523086,69.790,70.210
3061.397050,16967.387938,69.793,70.207
3058.889394,16992.252830,69.795,70.205
3056.382130,17017.117763,69.798,70.202
3053.875266,17041.982737,69.800,70.200
3051.368812,17066.847753,69.802,70.198
3048.862776,17091.712813,69.805,70.195
3046.357169,17116.577918,69.807,70.193
3043.851999,17141.443067,69.810,70.190
3041.347275,17166.308264,69.812,70.188
3038.843006,17191.173507,69.815,70.185
3036.339194,17216.038798,69.817,70.183
3033.835833,17240.904135,69.819,70.181
3031.332917,17265.769519,69.822,70.178
3028.830441,17290.634949,69.824,70.176
3026.328400,17315.500424,69.827,70.173
3023.826788,17340.365943,69.829,70.171
3021.325600,17365.231506,69.832,70.168
3018.824829,17390.097112,69.834,70.166
3016.324471,17414.962761,69.836,70.164
3013.824521,17439.828452,69.837,70.163
3011.324971,17464.694185,69.837,70.163
3008.825818,17489.559959,69.837,70.163
3006.327056,17514.425773,69.837,70.163
3003.828679,17539.291627,69.836,70.164
3001.330681,17564.157520,69.836,70.164
2998.833057,17589.023451,69.836,70.164
2996.335802,17613.889421,69.836,70.164
2993.838910,17638.755428,69.835,70.165
2991.342376,17663.621471,69.835,70.165
2988.846194,17688.487551,69.835,70.165
2986.350359,17713.353667,69.835,70.165
2983.854864,17738.219818,69.835,70.165
2981.359706,17763.086003,69.834,70.166
2978.864877,17787.952222,69.834,70.166
2976.370373,17812.818474,69.834,70.166
2973.876189,17837.684759,69.834,70.166
2971.382317,17862.551077,69.833,70.167
2968.888755,17887.417425,69.833,70.167
2966.395494,17912.283805,69.833,70.167
2963.902531,17937.150215,69.833,70.167
2961.409860,17962.016654,69.833,70.167
2958.917475,17986.883123,69.832,70.168
2956.425370,18011.749621,69.832,70.168
2953.933541,18036.616146,69.832,70.168
2951.441981,18061.482699,69.832,70.168
2948.950686,18086.349278,69.832,70.168
2946.459649,18111.215884,69.831,70.169
2943.968866,18136.082515,69.831,70.169
2941.478330,18160.949172,69.831,70.169
2938.988037,18185.815853,69.831,70.169
2936.497980,18210.682557,69.830,70.170
2934.008154,18235.549285,69.830,70.170
2931.518554,18260.416036,69.830,70.170
2929.029175,18285.282809,69.830,70.170
2926.540010,18310.149603,69.830,70.170
2924.051054,18335.016418,69.829,70.171
2921.562302,18359.883253,69.829,70.171
2919.073749,18384.750108,69.829,70.171
2916.585388,18409.616983,69.829,70.171
2914.097214,18434.483875,69.828,70.172
2911.609222,18459.350786,69.828,70.172
2909.121407,18484.217714,69.828,70.172
2906.633762,18509.084659,69.828,70.172
2904.146282,18533.951620,69.828,70.172
2901.658963,18558.818597,69.827,70.173
2899.171797,18583.685589,69.827,70.173
2896.684780,18608.552595,69.827,70.173
2894.197907,18633.419615,69.827,70.173
2891.711172,18658.286648,69.826,70.174
2889.224568,18683.153694,69.826,70.174
2886.738092,18708.020752,69.826,70.174
2884.251737,18732.887821,69.826,70.174
2881.765497,18757.754901,69.826,70.174
2879.279368,18782.621992,69.825,70.175
2876.793344,18807.489092,69.825,70.175
2874.307419,18832.356202,69.825,70.175
2871.821588,18857.223319,69.825,70.175
2869.335846,18882.090445,69.825,70.175
2866.850186,18906.957578,69.824,70.176
2864.364604,18931.824718,69.824,70.176
2861.879093,18956.691864,69.824,70.176
2859.393649,18981.559016,69.824,70.176
2856.908265,19006.426173,69.823,70.177
2854.422937,19031.293334,69.823,70.177
2851.937659,19056.160498,69.823,70.177
2849.452425,19081.027666,69.823,70.177
2846.967231,19105.894837,69.823,70.177
2844.482069,19130.762010,69.822,70.178
2841.996935,19155.629184,69.822,70.178
2839.511824,19180.496359,69.822,70.178
2837.026730,19205.363534,69.822,70.178
2834.541647,19230.230709,69.821,70.179
2832.056570,19255.097883,69.821,70.179
2829.571493,19279.965056,69.821,70.179
2827.086412,19304.832226,69.821,70.179
2824.601319,19329.699394,69.821,70.179
2822.116211,19354.566558,69.820,70.180
2819.631081,19379.433719,69.820,70.180
2817.145924,19404.300875,69.820,70.180
2814.660735,19429.168026,69.820,70.180
2812.175507,19454.035172,69.820,70.180
2809.690236,19478.902311,69.819,70.181
2807.204916,19503.769444,69.819,70.181
2804.719541,19528.636569,69.819,70.181
2802.234106,19553.503686,69.819,70.181
2799.748606,19578.370794,69.818,70.182
2797.263034,19603.237894,69.818,70.182
2794.777386,19628.104983,69.818,70.182
2792.291657,19652.972063,69.818,70.182
2789.805839,19677.839131,69.818,70.182
2787.319929,19702.706188,69.817,70.183
2784.833920,19727.573232,69.817,70.183
2782.347807,19752.440264,69.817,70.183
2779.861584,19777.307283,69.817,70.183
2777.375247,19802.174288,69.816,70.184
2774.888789,19827.041278,69.816,70.184
2772.402205,19851.908254,69.816,70.184
2769.915489,19876.775213,69.816,70.184
2767.428637,19901.642157,69.816,70.184
2764.941642,19926.509083,69.815,70.185
2762.454499,19951.375992,69.815,70.185
2759.967203,19976.242884,69.815,70.185
2757.479748,20001.109756,69.815,70.185
2754.992128,20025.976609,69.814,70.186
2752.504338,20050.843443,69.814,70.186
2750.016373,20075.710256,69.814,70.186
2747.528227,20100.577049,69.814,70.186
2745.039894,20125.443819,69.814,70.186
2742.551370,20150.310568,69.813,70.187
2740.062648,20175.177294,69.813,70.187
2737.573723,20200.043996,69.813,70.187
2735.084590,20224.910675,69.813,70.187
2732.595242,20249.777329,69.813,70.187
2730.105676,20274.643958,69.812,70.188
2727.615884,20299.510561,69.812,70.188
2725.125862,20324.377138,69.812,70.188
2722.635604,20349.243689,69.812,70.188
2720.145105,20374.110212,69.811,70.189
2717.654359,20398.976706,69.811,70.189
2715.163361,20423.843173,69.811,70.189
2712.672104,20448.709609,69.811,70.189
2710.180584,20473.576017,69.811,70.189
2707.688796,20498.442393,69.810,70.190
2705.196733,20523.308739,69.810,70.190
2702.704390,20548.175053,69.810,70.190
2700.211762,20573.041335,69.810,70.190
2697.718842,20597.907585,69.809,70.191
2695.225627,20622.773801,69.809,70.191
2692.732110,20647.639983,69.809,70.191
2690.238285,20672.506130,69.809,70.191
2687.744147,20697.372243,69.809,70.191
2685.249692,20722.238320,69.808,70.192
2682.754912,20747.104360,69.808,70.192
2680.259803,20771.970364,69.808,70.192
2677.764384,20796.836334,69.808,70.192
2675.268926,20821.702314,69.808,70.192
2672.773849,20846.568372,69.807,70.193
2670.279576,20871.434576,69.807,70.193
2667.786527,20896.300994,69.807,70.193
2665.295127,20921.167693,69.807,70.193
2662.805795,20946.034742,69.806,70.194
2660.318954,20970.902208,69.806,70.194
2657.835027,20995.770159,69.806,70.194
2655.354434,21020.638663,69.806,70.194
2652.877598,21045.507789,69.806,70.194
2650.404942,21070.377603,69.805,70.195
2647.936886,21095.248175,69.805,70.195
2645.473853,21120.119571,69.805,70.195
2643.016264,21144.991860,69.805,70.195
2640.564543,21169.865109,69.804,70.196
2638.119110,21194.739387,69.804,70.196
2635.680387,21219.614762,69.804,70.196
2633.245995,21244.490920,69.820,70.180
2630.747452,21269.358589,69.897,70.103
2628.049241,21294.199405,69.974,70.026
2625.012858,21318.994599,70.051,69.949
2621.499801,21343.725404,70.470,69.530
2617.370352,21368.366778,70.813,69.187
2612.478084,21392.859019,70.606,69.394
2606.674271,21417.130517,70.402,69.598
2599.810180,21441.109653,70.206,69.794
2591.742832,21464.726012,69.984,70.016
2582.466898,21487.938035,69.883,70.117
2572.117746,21510.733658,70.237,69.763
2560.837108,21533.102149,70.116,69.884
2548.766714,21555.032776,69.964,70.036
2536.040042,21576.523661,70.309,69.691
2522.744561,21597.622259,70.574,69.426
2508.951812,21618.393113,70.514,69.486
2494.733317,21638.900780,70.455,69.545
2480.157140,21659.205963,70.079,69.921
2465.207414,21679.275766,69.677,70.323
2449.781847,21698.980913,69.890,70.110
2433.774188,21718.187715,70.197,69.803
2417.078184,21736.762481,70.513,69.487
2399.609432,21754.591815,70.829,69.171
2381.406410,21771.676483,70.514,69.486
2362.550527,21788.057125,70.129,69.871
2343.123233,21803.774426,70.147,69.853
2323.205741,21818.868908,70.165,69.835
2302.858445,21833.366930,70.328,69.672
2282.105078,21847.269907,70.454,69.546
2260.965641,21860.576719,70.099,69.901
2239.460135,21873.286245,69.870,70.130
2217.608562,21885.397365,69.833,70.167
2195.430924,21896.908957,70.007,69.993
2172.947223,21907.819900,70.209,69.791
2150.177460,21918.129073,70.434,69.566
2127.141619,21927.835296,70.625,69.375
2103.858071,21936.932073,70.395,69.605
2080.342322,21945.403467,70.165,69.835
2056.609586,21953.232569,70.128,69.872
2032.675073,21960.402473,70.352,69.648
2008.553998,21966.896270,70.575,69.425
1984.261571,21972.697054,70.295,69.705
1959.813006,21977.787916,69.969,70.031
1935.223515,21982.151949,70.286,69.714
1910.508356,21985.772132,70.054,69.946
1885.687016,21988.621004,69.751,70.249
1860.786553,21990.652410,70.495,69.505
1835.834811,21991.818255,70.640,69.360
1810.859636,21992.070442,70.216,69.784
1785.889020,21991.366164,69.916,70.084
1760.952622,21989.721599,69.687,70.313
1736.081139,21987.189824,69.621,70.379
1711.305286,21983.824480,70.216,69.784
1686.655650,21979.679267,70.458,69.542
1662.150992,21974.813487,70.326,69.674
1637.788731,21969.296550,70.288,69.712
1613.564044,21963.198925,70.035,69.965
1589.472109,21956.591082,69.836,70.164
1565.507531,21949.542564,70.094,69.906
1541.658460,21942.112462,70.173,69.827
1517.908976,21934.353276,70.109,69.891
1494.243096,21926.317405,70.190,69.810
1470.644838,21918.057237,70.289,69.711
