3.947230637680040672e+02,7.105957529069855809e+02,7.000000000000000000e+00,7.000000000000000000e+00
3.949569933443563059e+02,7.062081027170643210e+02,7.000000000000000000e+00,7.000000000000000000e+00
3.955042971686343662e+02,7.013882767250761390e+02,7.000000000000000000e+00,7.000000000000000000e+00
3.986080712468246929e+02,6.748684589471668005e+02,7.000000000000000000e+00,7.000000000000000000e+00
3.989762760642915964e+02,6.699924442414194345e+02,7.000000000000000000e+00,7.000000000000000000e+00
3.991616231130901724e+02,6.639269981319084764e+02,7.000000000000000000e+00,7.000000000000000000e+00
3.991114541874267161e+02,6.539499616939574480e+02,7.000000000000000000e+00,7.000000000000000000e+00
3.984418804700253531e+02,6.471482008080929518e+02,7.000000000000000000e+00,7.000000000000000000e+00
3.973590884348377585e+02,6.403560764305293560e+02,7.000000000000000000e+00,7.000000000000000000e+00
3.962002678334247321e+02,6.352079738928005099e+02,7.000000000000000000e+00,7.000000000000000000e+00
3.949311946422676556e+02,6.303705608583986759e+02,7.000000000000000000e+00,7.000000000000000000e+00
3.926396876328508370e+02,6.236741180801764131e+02,7.000000000000000000e+00,7.000000000000000000e+00
3.903374090449069627e+02,6.178108942518010736e+02,7.000000000000000000e+00,7.000000000000000000e+00
3.869232529849396087e+02,6.111215613828971982e+02,7.000000000000000000e+00,7.000000000000000000e+00
3.836085743606672622e+02,6.049547590576112270e+02,7.000000000000000000e+00,7.000000000000000000e+00
3.804448966153431684e+02,6.001661472590640187e+02,7.000000000000000000e+00,7.000000000000000000e+00
3.771780073532718234e+02,5.958993433630093932e+02,7.000000000000000000e+00,7.000000000000000000e+00
3.737468860883382149e+02,5.917763872379437089e+02,7.000000000000000000e+00,7.000000000000000000e+00
3.717664624491590075e+02,5.896584159517660737e+02,7.000000000000000000e+00,7.000000000000000000e+00
3.695759053679648787e+02,5.874397060619667172e+02,7.000000000000000000e+00,7.000000000000000000e+00
3.667790103224688210e+02,5.847299937363713980e+02,7.000000000000000000e+00,7.000000000000000000e+00
3.637797763447742909e+02,5.819195713950321078e+02,7.000000000000000000e+00,7.000000000000000000e+00
3.575615919239353389e+02,5.766979119637981057e+02,7.000000000000000000e+00,7.000000000000000000e+00
3.521814771683420986e+02,5.725680298376828432e+02,7.000000000000000000e+00,7.000000000000000000e+00
3.471034972406923771e+02,5.689725115466862917e+02,7.000000000000000000e+00,7.000000000000000000e+00
3.433482433609315194e+02,5.661038586534559727e+02,7.000000000000000000e+00,7.000000000000000000e+00
3.406045944180805236e+02,5.637609804822131991e+02,7.000000000000000000e+00,7.000000000000000000e+00
3.382893619146780111e+02,5.615196181181818247e+02,7.000000000000000000e+00,7.000000000000000000e+00
3.363179374550818466e+02,5.590572777297347784e+02,7.000000000000000000e+00,7.000000000000000000e+00
3.344482137249433435e+02,5.564953089086338878e+02,7.000000000000000000e+00,7.000000000000000000e+00
3.325978729188209400e+02,5.528668415648862720e+02,7.000000000000000000e+00,7.000000000000000000e+00
3.313830810299259610e+02,5.502849825061857700e+02,7.000000000000000000e+00,7.000000000000000000e+00
3.301330217985669151e+02,5.466586504559963942e+02,7.000000000000000000e+00,7.000000000000000000e+00
3.293046516058966517e+02,5.428338364679366350e+02,7.000000000000000000e+00,7.000000000000000000e+00
3.273240039976662956e+02,5.298057771129533648e+02,7.000000000000000000e+00,7.000000000000000000e+00
3.038520607145037502e+02,3.338849756671115756e+02,7.000000000000000000e+00,7.000000000000000000e+00
2.676377040254301392e+02,-2.439903519302606583e+01,7.000000000000000000e+00,7.000000000000000000e+00
2.294813078385777771e+02,-4.057984125390648842e+02,7.000000000000000000e+00,7.000000000000000000e+00
2.286209382660454139e+02,-4.138562542228028178e+02,7.000000000000000000e+00,7.000000000000000000e+00
2.280054104080772959e+02,-4.183913387199863791e+02,7.000000000000000000e+00,7.000000000000000000e+00
2.270308996015228331e+02,-4.228388126976788044e+02,7.000000000000000000e+00,7.000000000000000000e+00
2.260448955502361059e+02,-4.262419810285791755e+02,7.000000000000000000e+00,7.000000000000000000e+00
