# x_m,y_m,w_tr_right_m,w_tr_left_m
6966.922202,8944.180808,69.529,70.471
6950.851724,8963.323533,69.595,70.405
6934.813352,8982.492076,69.733,70.267
6918.810940,9001.689821,69.881,70.119
6902.848339,9020.920151,70.119,69.881
6886.929402,9040.186449,70.370,69.630
6871.057980,9059.492098,70.736,69.264
6855.237926,9078.840482,71.075,68.925
6839.473092,9098.234983,71.190,68.810
6823.765869,9117.677707,71.252,68.748
6808.113915,9137.166618,70.856,69.144
6792.513929,9156.698842,70.469,69.531
6776.962611,9176.271506,70.157,69.843
6761.456660,9195.881735,69.859,70.141
6745.992776,9215.526655,69.672,70.328
6730.567658,9235.203393,69.493,70.507
6715.178005,9254.909074,69.383,70.617
6699.820517,9274.640825,69.285,70.715
6684.491893,9294.395772,69.300,70.700
6669.188834,9314.171041,69.317,70.683
6653.908037,9333.963758,69.357,70.643
6638.646204,9353.771049,69.402,70.598
6623.400032,9373.590041,69.483,70.517
6608.166222,9393.417858,69.568,70.432
6592.941473,9413.251628,69.695,70.305
6577.722543,9433.088546,69.821,70.179
6562.506850,9452.926586,69.939,70.061
6547.292234,9472.764225,70.055,69.945
6532.076541,9492.599944,70.153,69.847
6516.857619,9512.432226,70.254,69.746
6501.633314,9532.259552,70.378,69.622
6486.401472,9552.080406,70.495,69.505
6471.159941,9571.893269,70.559,69.441
6455.906566,9591.696625,70.620,69.380
6440.639195,9611.488955,70.662,69.338
6425.355673,9631.268741,70.700,69.300
6410.053848,9651.034467,70.686,69.314
6394.731566,9670.784614,70.667,69.333
6379.386674,9690.517665,70.602,69.398
6364.017019,9710.232101,70.533,69.467
6348.620446,9729.926407,70.425,69.575
6333.194848,9749.599096,70.307,69.693
6317.742433,9769.251893,70.087,69.913
6302.273288,9788.892379,69.864,70.136
6286.798339,9808.528755,69.626,70.374
6271.328508,9828.169222,69.393,70.607
6255.874719,9847.821983,69.214,70.786
6240.447898,9867.495238,69.042,70.958
6225.058969,9887.197191,68.943,71.057
6209.718854,9906.936041,68.857,71.143
6194.438480,9926.719992,68.890,71.110
6179.228769,9946.557245,68.944,71.056
6164.100646,9966.456001,69.214,70.786
6149.065035,9986.424463,69.509,70.491
6134.132861,10006.470831,70.042,69.958
6119.315047,10026.603309,70.608,69.392
6104.622517,10046.830096,71.471,68.529
6090.066197,10067.159396,72.066,67.934
6075.650797,10087.594683,70.198,69.802
6061.344679,10108.111764,68.557,71.443
6047.103023,10128.676417,69.038,70.962
6032.880987,10149.254405,69.521,70.479
6018.633732,10169.811488,70.032,69.968
6004.316418,10190.313431,70.512,69.488
5989.884206,10210.725994,70.675,69.325
5975.292255,10231.014941,70.889,69.111
5960.495738,10251.145680,71.619,68.381
5945.449975,10271.079626,72.301,67.699
5930.110379,10290.775676,72.509,67.491
5914.432364,10310.192686,72.541,67.459
5898.371342,10329.289515,70.928,69.072
5881.882729,10348.025017,69.415,70.585
5864.921938,10366.358052,68.794,71.206
5847.444383,10384.247474,68.191,71.809
5829.406296,10401.651054,67.744,72.256
5810.785073,10418.498435,67.439,72.561
5791.580649,10434.689304,68.283,71.717
5771.794057,10450.121892,69.115,70.885
5751.426330,10464.694430,69.858,70.142
5730.478498,10478.305149,70.579,69.421
5708.951594,10490.852279,71.136,68.864
5686.846650,10502.234051,71.668,68.332
5664.164959,10512.349335,72.023,67.977
5640.932452,10521.157076,72.163,67.837
5617.219509,10528.724616,70.806,69.194
5593.101172,10535.130670,69.582,70.418
5568.652487,10540.453952,69.296,70.704
5543.948497,10544.773175,69.119,70.881
5519.064245,10548.167054,69.726,70.274
5494.074775,10550.714304,70.289,69.711
5469.054847,10552.493699,70.542,69.458
5444.052797,10553.589740,70.775,69.225
5419.069444,10554.097221,70.844,69.156
5394.100644,10554.112011,70.817,69.183
5369.142253,10553.729978,70.046,69.954
5344.190125,10553.046992,69.356,70.644
5319.240117,10552.158922,69.293,70.707
5294.288083,10551.161637,69.276,70.724
5269.329880,10550.150997,69.607,70.393
5244.362569,10549.198654,69.905,70.095
5219.387017,10548.299727,69.961,70.039
5194.404845,10547.434247,70.029,69.971
5169.417672,10546.582245,70.200,69.800
5144.427117,10545.723752,70.363,69.637
5119.434800,10544.838798,70.460,69.540
5094.442340,10543.907415,70.551,69.449
5069.451356,10542.909634,70.588,69.412
5044.463237,10541.830405,70.606,69.394
5019.478040,10540.683008,70.449,69.551
4994.495346,10539.490844,70.286,69.714
4969.514737,10538.277324,70.067,69.933
4944.535792,10537.065861,69.850,70.150
4919.558094,10535.879867,69.652,70.348
4894.581224,10534.742755,69.467,70.533
4869.604761,10533.677937,69.382,70.618
4844.628287,10532.708825,69.322,70.678
4819.651384,10531.858832,69.469,70.531
4794.673631,10531.151370,69.642,70.358
4769.694611,10530.609851,70.006,69.994
4744.713903,10530.257688,70.285,69.715
4719.731089,10530.118293,69.938,70.062
4694.745750,10530.215078,69.592,70.408
4669.757467,10530.571456,69.245,70.755
4644.766017,10531.210955,68.948,71.052
4619.776125,10532.160036,69.034,70.966
4594.797716,10533.448236,69.212,70.788
4569.840963,10535.105244,70.155,69.845
4544.916038,10537.160744,71.005,68.995
4520.033112,10539.644423,71.006,68.994
4495.202359,10542.585968,71.075,68.925
4470.433950,10546.015063,71.823,68.177
4445.738120,10549.961384,72.411,67.589
4421.130622,10554.453511,71.303,68.697
4396.637053,10559.518082,70.221,69.779
4372.284021,10565.181530,69.400,70.600
4348.098137,10571.470290,68.667,71.333
4324.106009,10578.410797,68.749,71.251
4300.334249,10586.029487,68.784,71.216
4276.809466,10594.352794,68.423,71.577
4253.558269,10603.407149,68.081,71.919
4230.605096,10613.209247,67.880,72.120
4207.967590,10623.745330,67.820,72.180
4185.662071,10634.995697,68.763,71.237
4163.704859,10646.940647,69.645,70.355
4142.112273,10659.560479,70.114,69.886
4120.900632,10672.835494,70.465,69.535
4100.086256,10686.745991,70.010,69.990
4079.685464,10701.272270,69.785,70.215
4059.714575,10716.394629,71.148,68.852
4040.189909,10732.093369,72.328,67.672
4021.127785,10748.348789,72.227,67.773
4002.544522,10765.141189,72.043,67.957
3984.456440,10782.450868,71.254,68.746
3966.879858,10800.258126,70.481,69.519
3949.831095,10818.543262,69.820,70.180
3933.326471,10837.286576,69.179,70.821
3917.380543,10856.468294,68.696,71.304
3901.988622,10876.067847,68.360,71.640
3887.134178,10896.064174,69.134,70.866
3872.800502,10916.436207,69.837,70.163
3858.970889,10937.162877,70.001,69.999
3845.628633,10958.223119,70.058,69.942
3832.757027,10979.595863,69.326,70.674
3820.339365,11001.260042,68.611,71.389
3808.358940,11023.194588,68.017,71.983
3796.799047,11045.378433,67.533,72.467
3785.642979,11067.790511,67.812,72.188
3774.874030,11090.409752,68.259,71.741
3764.475493,11113.215089,69.851,70.149
3754.430663,11136.185455,71.318,68.682
3744.722832,11159.299781,71.949,68.051
3735.335295,11182.537000,72.534,67.466
3726.251330,11205.876104,72.810,67.190
3717.452986,11229.301267,72.917,67.083
3708.920137,11252.805797,71.887,68.113
3700.632436,11276.383928,70.888,69.112
3692.569539,11300.029897,70.098,69.902
3684.711099,11323.737939,69.357,70.643
3677.036771,11347.502291,68.955,71.045
3669.526207,11371.317189,68.590,71.410
3662.159063,11395.176867,68.490,71.510
3654.914993,11419.075562,68.416,71.584
3647.773650,11443.007510,68.533,71.467
3640.714689,11466.966946,68.664,71.336
3633.717763,11490.948107,68.901,71.099
3626.762527,11514.945228,69.145,70.855
3619.828635,11538.952545,69.443,70.557
3612.895740,11562.964294,69.740,70.260
3605.943498,11586.974711,70.032,69.968
3598.954153,11610.978696,70.316,69.684
3591.924531,11634.974882,70.534,69.466
3584.856555,11658.963209,70.738,69.262
3577.752151,11682.943619,70.834,69.166
3570.613246,11706.916053,70.923,69.077
3563.441766,11730.880451,70.961,69.039
3556.239639,11754.836755,70.993,69.007
3549.008791,11778.784905,70.971,69.029
3541.751150,11802.724842,70.942,69.058
3534.468642,11826.656508,70.866,69.134
3527.163194,11850.579844,70.785,69.215
3519.836733,11874.494789,70.672,69.328
3512.491186,11898.401287,70.559,69.441
3505.128479,11922.299277,70.450,69.550
3497.750540,11946.188700,70.332,69.668
3490.359296,11970.069498,70.154,69.846
3482.956683,11993.941645,69.978,70.022
3475.544903,12017.805950,69.816,70.184
3468.126427,12041.664078,69.652,70.348
3460.703739,12065.517736,69.474,70.526
3453.279322,12089.368627,69.297,70.703
3445.855662,12113.218457,69.125,70.875
3438.435240,12137.068932,68.955,71.045
3431.020542,12160.921757,68.802,71.198
3423.614050,12184.778638,68.651,71.349
3416.218250,12208.641278,68.513,71.487
3408.835624,12232.511384,68.376,71.624
3401.468657,12256.390661,68.242,71.758
3394.119832,12280.280815,68.112,71.888
3386.791633,12304.183550,68.023,71.977
3379.486544,12328.100571,68.010,71.990
3372.207049,12352.033585,68.651,71.349
3364.955628,12375.984295,69.302,70.698
3357.727951,12399.951334,70.044,69.956
3350.498836,12423.923939,70.778,69.222
3343.239124,12447.889554,71.426,68.574
3335.919657,12471.835624,72.065,67.935
3328.511277,12495.749591,72.604,67.396
3320.984825,12519.618900,73.116,66.884
3313.311143,12543.430995,73.344,66.656
3305.461072,12567.173320,73.536,66.464
3297.405453,12590.833319,73.330,66.670
3289.115129,12614.398435,73.081,66.919
3280.560940,12637.856113,72.348,67.652
3271.713729,12661.193796,71.570,68.430
3262.544337,12684.398929,70.275,69.725
3253.023604,12707.458956,69.041,70.959
3243.122374,12730.361320,68.496,71.504
3232.811486,12753.093465,67.991,72.009
3222.063463,12775.642690,67.926,72.074
3210.868703,12797.994728,67.863,72.137
3199.228412,12820.134374,67.819,72.181
3187.143942,12842.046406,67.856,72.144
3174.616647,12863.715603,68.637,71.363
3161.647880,12885.126746,69.364,70.636
3148.238995,12906.264613,69.620,70.380
3134.391345,12927.113983,69.794,70.206
3120.106284,12947.659636,69.322,70.678
3105.385166,12967.886352,68.950,71.050
3090.229343,12987.778909,69.291,70.709
3074.640170,13007.322087,69.645,70.355
3058.619000,13026.500666,70.090,69.910
3042.167186,13045.299423,70.405,69.595
3025.286082,13063.703140,69.881,70.119
3007.977041,13081.696595,69.386,70.614
2990.241464,13099.264609,69.075,70.925
2972.084603,13116.395430,68.824,71.176
2953.518370,13133.083231,68.963,71.037
2934.555340,13149.322773,69.160,70.840
2915.208088,13165.108817,69.753,70.247
2895.489188,13180.436124,70.369,69.631
2875.411213,13195.299457,71.158,68.842
2854.986740,13209.693577,71.915,68.085
2834.228342,13223.613245,72.421,67.579
2813.148594,13237.053222,72.949,67.051
2791.760069,13250.008271,73.682,66.318
2770.075344,13262.473152,74.281,65.719
2748.106991,13274.442626,73.478,66.522
2725.867586,13285.911457,72.643,67.357
2703.369702,13296.874403,71.443,68.557
2680.625915,13307.326229,70.304,69.696
2657.648799,13317.261693,69.929,70.071
2634.451019,13326.675678,69.569,70.431
2611.045740,13335.563717,69.396,70.604
2587.446297,13343.921568,69.147,70.853
2563.666026,13351.744989,67.982,72.018
2539.718263,13359.029740,66.874,73.126
2515.616344,13365.771578,66.387,73.613
2491.373605,13371.966263,65.987,74.013
2467.003382,13377.609551,66.418,73.582
2442.519010,13382.697202,66.906,73.094
2417.933825,13387.224974,67.869,72.131
2393.261164,13391.188626,68.787,71.213
2368.514362,13394.583916,69.350,70.650
2343.706754,13397.406601,69.917,70.083
2318.851677,13399.652441,70.516,69.484
2293.962467,13401.317195,71.116,68.884
2269.052459,13402.396619,71.719,68.281
2244.134826,13402.886981,72.246,67.754
2219.218900,13402.796455,72.281,67.719
2194.310126,13402.145262,72.310,67.690
2169.413780,13400.954160,72.303,67.697
2144.535136,13399.243904,72.235,67.765
2119.679468,13397.035252,71.774,68.226
2094.852050,13394.348959,71.280,68.720
2070.058157,13391.205782,70.564,69.436
2045.303063,13387.626477,69.843,70.157
2020.592043,13383.631802,69.081,70.919
1995.930370,13379.242511,68.404,71.596
1971.323319,13374.479362,68.410,71.590
1946.776165,13369.363111,68.476,71.524
1922.294182,13363.914514,69.071,70.929
1897.882643,13358.154329,69.631,70.369
1873.546825,13352.103310,69.860,70.140
1849.291998,13345.782213,70.085,69.915
1825.122205,13339.208059,70.278,69.722
1801.037790,13332.386685,70.450,69.550
1777.038407,13325.321842,70.400,69.600
1753.123712,13318.017283,70.333,69.667
1729.293359,13310.476758,70.094,69.906
1705.547004,13302.704019,69.884,70.116
1681.884302,13294.702818,69.971,70.029
1658.304907,13286.476905,69.977,70.023
1634.808476,13278.030032,69.185,70.815
1611.394662,13269.365950,68.491,71.509
1588.063122,13260.488411,68.690,71.310
1564.813509,13251.401166,68.881,71.119
1541.645480,13242.107967,68.997,71.003
1518.558688,13232.612565,69.148,70.852
1495.552790,13222.918711,69.593,70.407
1472.627440,13213.030157,70.000,70.000
1449.781886,13202.951415,70.085,69.915
1427.011151,13192.694898,70.224,69.776
1404.307754,13182.277700,70.802,69.198
1381.664180,13171.716974,71.355,68.645
1359.072917,13161.029877,71.705,68.295
1336.526450,13150.233561,71.980,68.020
1314.017267,13139.345182,71.622,68.378
1291.537853,13128.381893,71.242,68.758
1269.080695,13117.360851,70.681,69.319
1246.638278,13106.299208,70.096,69.904
1224.203091,13095.214120,69.316,70.684
1201.767618,13084.122741,68.648,71.352
1179.324346,13073.042225,68.967,71.033
1156.865761,13061.989727,69.218,70.782
1134.384351,13050.982402,68.846,71.154
1111.872601,13040.037404,68.487,71.513
1089.323111,13029.171663,68.249,71.751
1066.737298,13018.384698,68.104,71.896
1044.131532,13007.646501,68.846,71.154
1021.523633,12996.924203,69.620,70.380
998.931419,12986.184935,70.712,69.288
976.372710,12975.395825,71.692,68.308
953.865325,12964.524004,71.562,68.438
931.427083,12953.536602,71.425,68.575
909.075803,12942.400749,71.211,68.789
886.829305,12931.083576,71.016,68.984
864.705408,12919.552212,71.006,68.994
842.721931,12907.773788,70.952,69.048
820.896693,12895.715434,70.463,69.537
799.247514,12883.344279,69.993,70.007
777.792213,12870.627455,69.713,70.287
756.548608,12857.532090,69.439,70.561
735.534521,12844.025322,69.220,70.780
714.768750,12830.081934,69.054,70.946
694.272993,12815.699361,69.399,70.601
674.069485,12800.879212,69.721,70.279
654.180457,12785.623093,69.833,70.167
634.628143,12769.932614,69.941,70.059
615.434776,12753.809382,70.011,69.989
596.622589,12737.255004,70.035,69.965
578.213815,12720.271089,69.632,70.368
560.230687,12702.859244,69.263,70.737
542.695437,12685.021078,69.214,70.786
525.630299,12666.758199,69.248,70.752
509.057506,12648.072214,70.041,69.959
492.999291,12628.964731,70.685,69.315
477.477887,12609.437358,69.988,70.012
462.515527,12589.491703,69.312,70.688
448.134443,12569.129374,68.828,71.172
434.355476,12548.353112,68.539,71.461
421.185212,12527.177242,69.958,70.042
408.621883,12505.622882,71.224,68.776
396.663619,12483.711231,71.157,68.843
385.308547,12461.463493,71.084,68.916
374.554796,12438.900867,70.953,69.047
364.400494,12416.044557,70.875,69.125
354.843769,12392.915762,71.249,68.751
345.882748,12369.535686,71.563,68.437
337.515561,12345.925529,71.362,68.638
329.740335,12322.106493,71.077,68.923
322.555199,12298.099779,70.085,69.915
315.958280,12273.926589,69.134,70.866
309.947707,12249.608124,68.530,71.470
304.521609,12225.165587,67.940,72.060
299.678112,12200.620177,67.469,72.531
295.415253,12175.993028,67.111,72.889
291.724151,12151.300007,67.709,72.291
288.584322,12126.548158,68.356,71.644
285.974175,12101.743680,69.428,70.572
283.872120,12076.892775,70.445,69.555
282.256564,12052.001641,71.002,68.998
281.105916,12027.076478,71.560,68.440
280.398586,12002.123488,72.131,67.869
280.112981,11977.148869,72.568,67.432
280.227511,11952.158822,71.835,68.165
280.720585,11927.159546,71.114,68.886
281.570611,11902.157242,70.492,69.508
282.755997,11877.158110,69.967,70.033
284.255153,11852.168350,70.296,69.704
286.046488,11827.194161,70.582,69.418
288.108410,11802.241744,70.488,69.512
290.419327,11777.317298,70.372,69.628
292.958644,11752.425996,70.066,69.934
295.711059,11727.567537,69.744,70.256
298.663026,11702.739806,69.280,70.720
301.800998,11677.940690,68.826,71.174
305.111429,11653.168072,68.462,71.538
308.580774,11628.419838,68.177,71.823
312.195487,11603.693873,68.599,71.401
315.942023,11578.988062,69.020,70.980
319.806835,11554.300290,69.427,70.573
323.776377,11529.628442,69.812,70.188
327.837105,11504.970402,70.005,69.995
331.975471,11480.324057,70.189,69.811
336.177931,11455.687290,70.292,69.708
340.430938,11431.057986,70.385,69.615
344.720946,11406.434032,70.389,69.611
349.034411,11381.813311,70.390,69.610
353.358073,11357.193754,70.363,69.637
357.685087,11332.574299,70.337,69.663
362.014908,11307.954875,70.311,69.689
366.347258,11283.335451,70.287,69.713
370.681858,11258.715999,70.286,69.714
375.018429,11234.096488,70.279,69.721
379.356693,11209.476889,70.213,69.787
383.696370,11184.857172,70.153,69.847
388.037183,11160.237308,70.162,69.838
392.378852,11135.617266,70.163,69.837
396.721098,11110.997018,70.087,69.913
401.063644,11086.376533,70.016,69.984
405.406209,11061.755781,69.998,70.002
409.748517,11037.134734,69.978,70.022
414.090287,11012.513361,69.934,70.066
418.431241,10987.891633,69.892,70.108
422.771100,10963.269520,69.870,70.130
427.109586,10938.646992,69.848,70.152
431.446420,10914.024020,69.822,70.178
435.781323,10889.400574,69.796,70.204
440.114017,10864.776625,69.775,70.225
444.444222,10840.152142,69.753,70.247
448.771661,10815.527096,69.722,70.278
453.096054,10790.901457,69.694,70.306
457.417122,10766.275195,69.698,70.302
461.734587,10741.648282,69.701,70.299
466.048171,10717.020687,69.690,70.310
470.357594,10692.392381,69.680,70.320
474.662577,10667.763333,69.685,70.315
478.962843,10643.133515,69.690,70.310
483.258112,10618.502896,69.704,70.296
487.548106,10593.871447,69.720,70.280
491.832545,10569.239138,69.754,70.246
496.111152,10544.605940,69.788,70.212
500.383647,10519.971822,69.828,70.172
504.649752,10495.336756,69.869,70.131
508.909188,10470.700711,69.914,70.086
513.161676,10446.063658,69.961,70.039
517.406938,10421.425567,70.041,69.959
521.644695,10396.786408,70.120,69.880
525.874667,10372.146152,70.189,69.811
530.096578,10347.504769,70.263,69.737
534.310147,10322.862230,70.383,69.617
538.515096,10298.218504,70.503,69.497
542.711146,10273.573562,70.623,69.377
546.898019,10248.927375,70.744,69.256
551.075435,10224.279912,70.874,69.126
555.243117,10199.631144,71.005,68.995
559.400785,10174.981042,71.146,68.854
563.548161,10150.329575,71.274,68.726
567.684966,10125.676714,71.235,68.765
571.810921,10101.022430,71.182,68.818
575.925747,10076.366691,70.954,69.046
580.029167,10051.709470,70.726,69.274
584.120900,10027.050736,70.512,69.488
588.200669,10002.390460,70.299,69.701
592.268195,9977.728612,70.096,69.904
596.323199,9953.065161,69.896,70.104
600.365402,9928.400080,69.743,70.257
604.394525,9903.733337,69.589,70.411
608.410290,9879.064903,69.421,70.579
612.412418,9854.394748,69.258,70.742
616.400631,9829.722844,69.155,70.845
620.374649,9805.049160,69.055,70.945
624.334195,9780.373666,68.988,71.012
628.278988,9755.696332,68.921,71.079
632.208466,9731.017014,68.854,71.146
636.120579,9706.334959,68.791,71.209
640.012795,9681.649219,68.789,71.211
643.882581,9656.958846,68.791,71.209
647.727405,9632.262891,68.848,71.152
651.544734,9607.560406,68.908,71.092
655.332036,9582.850442,69.009,70.991
659.086778,9558.132052,69.113,70.887
662.806428,9533.404285,69.276,70.724
666.488453,9508.666195,69.446,70.554
670.130320,9483.916833,69.705,70.295
673.729498,9459.155250,69.968,70.032
677.283454,9434.380498,70.273,69.727
680.789654,9409.591628,70.584,69.416
684.245567,9384.787692,71.003,68.997
687.648661,9359.967742,71.426,68.574
690.999616,9335.131696,71.926,68.074
694.368614,9310.298212,72.415,67.585
697.892948,9285.504046,72.635,67.365
701.712652,9260.786691,72.829,67.171
705.967761,9236.183640,72.246,67.754
710.798307,9211.732389,71.648,68.352
716.344324,9187.470431,70.521,69.479
722.745846,9163.435259,69.405,70.595
730.142126,9139.664524,68.628,71.372
738.618472,9116.206700,67.887,72.113
748.172203,9093.127917,67.827,72.173
758.792534,9070.495930,67.786,72.214
770.468682,9048.378494,67.959,72.041
783.189861,9026.843364,68.140,71.860
796.945287,9005.958295,68.384,71.616
811.724175,8985.791043,68.777,71.223
827.515729,8966.409354,70.228,69.772
844.297639,8947.872310,71.586,68.414
862.014894,8930.214384,72.266,67.734
880.606713,8913.465707,72.844,67.156
900.012316,8897.656409,72.517,67.483
920.170921,8882.816622,72.174,67.826
941.021748,8868.976474,71.625,68.375
962.504015,8856.166098,71.063,68.937
984.556941,8844.415623,70.259,69.741
1007.121117,8833.748540,69.463,70.537
1030.144195,8824.154172,68.812,71.188
1053.576086,8815.610887,68.202,71.798
1077.366706,8808.097052,68.200,71.800
1101.465968,8801.591028,68.212,71.788
1125.823788,8796.071181,68.379,71.621
1150.390081,8791.515875,68.640,71.360
1175.114759,8787.903473,69.671,70.329
1199.949719,8785.204470,70.667,69.333
1224.866091,8783.312940,71.420,68.580
1249.845825,8782.079970,72.067,67.933
1274.870989,8781.356170,71.953,68.047
1299.923655,8780.992149,71.775,68.225
1324.985892,8780.838516,71.100,68.900
1350.039770,8780.745880,70.437,69.563
1375.067360,8780.564851,69.882,70.118
1400.051504,8780.151095,69.369,70.631
1424.991377,8779.467166,69.257,70.743
1449.901727,8778.577515,69.178,70.822
1474.797919,8777.550654,69.434,70.566
1499.695320,8776.455093,69.687,70.313
1524.609296,8775.359343,69.907,70.093
1549.555215,8774.331915,70.100,69.900
1574.548441,8773.441320,70.029,69.971
1599.604057,8772.754727,69.929,70.071
1624.718055,8772.249848,69.557,70.443
1649.855694,8771.760313,69.206,70.794
1674.979443,8771.106705,69.066,70.934
1700.051775,8770.109604,68.996,71.004
1725.035162,8768.589591,69.646,70.354
1749.892075,8766.367246,70.288,69.712
1774.584986,8763.263150,70.830,69.170
1799.076371,8759.097953,71.320,68.680
1823.331978,8753.747602,71.284,68.716
1847.326733,8747.243155,71.172,68.828
1871.037162,8739.642656,70.374,69.626
1894.439790,8731.004151,69.608,70.392
1917.511140,8721.385688,69.094,70.906
1940.227737,8710.845311,68.727,71.273
1962.566106,8699.441067,69.448,70.552
1984.502770,8687.231001,70.117,69.883
2006.009461,8674.264959,70.416,69.584
2027.033557,8660.551123,70.624,69.376
2047.514723,8646.084483,70.120,69.880
2067.392625,8630.860025,69.605,70.395
2086.606924,8614.872733,68.992,71.008
2105.097286,8598.117593,68.400,71.600
2122.803373,8580.589590,68.036,71.964
2139.664849,8562.283708,67.760,72.240
2155.628201,8543.199869,68.580,71.420
2170.705245,8523.385265,69.417,70.583
2184.944134,8502.913379,70.454,69.546
2198.393410,8481.857976,71.437,68.563
2211.101617,8460.292821,71.828,68.172
2223.117297,8438.291678,72.177,67.823
2234.488992,8415.928314,72.132,67.868
2245.265246,8393.276493,72.042,67.958
2255.494252,8370.408502,71.579,68.421
2265.216950,8347.365995,71.174,68.826
2274.467448,8324.161751,71.215,68.785
2283.279587,8300.807426,71.194,68.806
2291.687206,8277.314675,70.723,69.277
2299.724147,8253.695152,70.233,69.767
2307.424249,8229.960512,69.607,70.393
2314.821354,8206.122412,68.978,71.022
2321.949301,8182.192504,68.337,71.663
2328.841931,8158.182445,67.720,72.280
2335.533086,8134.103889,67.282,72.718
2342.056604,8109.968491,66.955,73.045
2348.446327,8085.787906,67.498,72.502
2354.736095,8061.573789,68.041,71.959
2360.959749,8037.337795,68.578,71.422
2367.151129,8013.091579,69.116,70.884
2373.344064,7988.846791,69.661,70.339
2379.563674,7964.612094,70.204,69.796
2385.810955,7940.387869,70.739,69.261
2392.082759,7916.173073,71.274,68.726
2398.375940,7891.966667,71.814,68.186
2404.687349,7867.767608,72.291,67.709
2411.013839,7843.574856,72.195,67.805
2417.352263,7819.387370,72.084,67.916
2423.699472,7795.204107,71.836,68.164
2430.052320,7771.024028,71.571,68.429
2436.407659,7746.846091,71.140,68.860
2442.762340,7722.669254,70.678,69.322
2449.113218,7698.492476,69.913,70.087
2455.457144,7674.314716,69.199,70.801
2461.790971,7650.134934,68.970,71.030
2468.111551,7625.952087,68.787,71.213
2474.415736,7601.765135,69.048,70.952
2480.700617,7577.573111,69.307,70.693
2486.965522,7553.375770,69.550,70.450
2493.211015,7529.173257,69.794,70.206
2499.437672,7504.965726,70.034,69.966
2505.646069,7480.753326,70.223,69.777
2511.836783,7456.536211,69.912,70.088
2518.010389,7432.314532,69.613,70.387
2524.167464,7408.088440,69.446,70.554
2530.308585,7383.858087,69.337,70.663
2536.434326,7359.623625,69.809,70.191
2542.545264,7335.385205,70.265,69.735
2548.641976,7311.142980,70.561,69.439
2554.725038,7286.897100,70.843,69.157
2560.795026,7262.647718,70.984,69.016
2566.852515,7238.394985,71.124,68.876
2572.898083,7214.139053,71.259,68.741
2578.932305,7189.880073,71.393,68.607
2584.955758,7165.618197,71.523,68.477
2590.969017,7141.353578,71.640,68.360
2596.972660,7117.086366,71.624,68.376
2602.967261,7092.816713,71.605,68.395
2608.953398,7068.544771,71.543,68.457
2614.931646,7044.270691,71.473,68.527
2620.902581,7019.994626,71.317,68.683
2626.866781,6995.716726,71.146,68.854
2632.824820,6971.437145,70.830,69.170
2638.777276,6947.156032,70.488,69.512
2644.724723,6922.873540,69.886,70.114
2650.667740,6898.589821,69.286,70.714
2656.606901,6874.305026,68.706,71.294
2662.542782,6850.019307,68.163,71.837
2668.475961,6825.732816,68.000,72.000
2674.407013,6801.445704,67.837,72.163
2680.336514,6777.158122,67.674,72.326
2686.265041,6752.870224,67.530,72.470
2692.193169,6728.582159,67.583,72.417
2698.121476,6704.294081,67.641,72.359
2704.050536,6680.006140,67.744,72.256
2709.980927,6655.718489,67.884,72.116
2715.913224,6631.431279,68.407,71.593
2721.848004,6607.144661,68.931,71.069
2727.785842,6582.858787,69.469,70.531
2733.727315,6558.573810,69.971,70.029
2739.673000,6534.289880,70.080,69.920
2745.623472,6510.007150,70.189,69.811
2751.579307,6485.725770,70.299,69.701
2757.541082,6461.445893,70.405,69.595
2763.509372,6437.167671,70.485,69.515
2769.484755,6412.891254,70.558,69.442
2775.467806,6388.616796,70.558,69.442
2781.459101,6364.344446,70.526,69.474
2787.459217,6340.074358,70.132,69.868
2793.468729,6315.806683,69.750,70.250
2799.488214,6291.541571,69.511,70.489
2805.518248,6267.279176,69.291,70.709
2811.559408,6243.019649,69.283,70.717
2817.612269,6218.763141,69.275,70.725
2823.677407,6194.509804,69.278,70.722
2829.755399,6170.259790,69.289,70.711
2835.846821,6146.013250,69.402,70.598
2841.952250,6121.770337,69.515,70.485
2848.072260,6097.531201,69.635,70.365
2854.207429,6073.295995,69.792,70.208
2860.358332,6049.064869,70.436,69.564
2866.525547,6024.837977,71.069,68.931
2872.709649,6000.615469,71.550,68.450
2878.911859,5976.397685,71.978,68.022
2885.135139,5952.185468,71.695,68.305
2891.382747,5927.979748,71.414,68.586
2897.657940,5903.781457,71.176,68.824
2903.963974,5879.591522,70.951,69.049
2910.304108,5855.410874,70.927,69.073
2916.681597,5831.240444,70.907,69.093
2923.099700,5807.081160,70.955,69.045
2929.561673,5782.933953,71.008,68.992
2936.070772,5758.799753,71.134,68.866
2942.630256,5734.679488,71.243,68.757
2949.243381,5710.574090,71.085,68.915
2955.913405,5686.484488,70.932,69.068
2962.643583,5662.411612,70.855,69.145
2969.437174,5638.356392,70.781,69.219
2976.297435,5614.319757,70.740,69.260
2983.227694,5590.302680,70.672,69.328
2990.231953,5566.306529,70.169,69.831
2997.314574,5542.332884,69.688,70.312
3004.479925,5518.383328,69.551,70.449
3011.732372,5494.459445,69.434,70.566
3019.076282,5470.562817,69.641,70.359
3026.516021,5446.695027,69.819,70.181
3034.055957,5422.857658,69.543,70.457
3041.700456,5399.052294,69.267,70.733
3049.453885,5375.280516,68.988,71.012
